student_id,course_id,course_seq_no,status,is_major_ind,semester_seq_no
100241,1289,3,completed,1,1
100241,1282,4,completed,1,1
103227,1090,0,completed,1,1
103227,1091,1,completed,1,1
103227,913,2,completed,0,1
103227,1402,3,completed,0,1
103227,906,4,completed,0,1
103234,868,5,completed,0,2
103234,552,6,completed,0,2
100253,1282,5,completed,1,2
100253,1290,6,completed,1,2
100253,1283,7,completed,1,2
100253,1405,8,completed,0,2
103234,244,7,completed,0,2
103234,1067,8,completed,0,2
103234,877,9,completed,0,2
100245,1090,0,completed,1,1
100245,1091,1,completed,1,1
100245,2,2,completed,0,1
100245,403,3,completed,0,1
100245,1426,4,completed,0,1
100253,1284,9,completed,1,2
100254,1096,5,completed,1,2
100254,1201,6,completed,1,2
100254,394,7,completed,0,2
100254,1197,8,completed,1,2
101238,1282,5,completed,1,2
101238,244,6,completed,0,2
100254,1098,9,completed,1,2
101238,1290,7,completed,1,2
101238,1283,8,completed,1,2
101238,264,9,completed,0,2
102256,220,0,completed,0,1
102256,1388,1,completed,1,1
102256,385,2,completed,0,1
102256,1390,3,completed,1,1
102256,1402,4,completed,1,1
100262,1290,5,completed,1,2
100262,64,6,completed,0,2
100262,1581,7,completed,0,2
100262,1247,8,completed,0,2
103234,1090,0,completed,1,1
103234,69,1,completed,0,1
103234,1091,2,completed,1,1
103234,1053,3,completed,0,1
103234,1678,4,completed,0,1
100262,1291,9,completed,1,2
100263,1403,5,completed,1,2
100263,274,6,completed,0,2
100263,1392,7,completed,1,2
100263,1404,8,completed,1,2
101238,1274,0,completed,1,1
101238,1275,1,completed,1,1
101238,775,2,completed,0,1
101238,386,3,completed,0,1
101238,713,4,completed,0,1
100253,1274,0,completed,1,1
100253,1388,1,completed,0,1
100253,1275,2,completed,1,1
100253,1281,3,completed,1,1
100253,991,4,completed,0,1
100263,1700,9,completed,0,2
101245,1478,5,completed,0,2
101245,655,6,completed,0,2
100254,1092,0,completed,1,1
100254,1243,1,completed,1,1
100254,391,2,completed,0,1
100254,254,3,completed,0,1
100254,1277,4,completed,0,1
101245,3,7,completed,0,2
101245,913,8,completed,0,2
101245,1594,9,completed,0,2
102273,1289,5,completed,0,2
102273,769,6,completed,0,2
102273,1208,7,completed,0,2
100267,1396,5,completed,1,2
100267,1392,6,completed,1,2
100267,1404,7,completed,1,2
100267,1060,8,completed,0,2
102273,27,8,completed,0,2
102273,1676,9,completed,0,2
100267,1596,9,completed,0,2
100262,1281,0,completed,1,1
100262,1277,1,completed,1,1
100262,1289,2,completed,1,1
100262,1282,3,completed,1,1
100262,1439,4,completed,0,1
101245,1090,0,completed,1,1
101245,1093,1,completed,0,1
101245,6,2,completed,0,1
101245,1672,3,completed,0,1
101245,1091,4,completed,1,1
103249,770,5,completed,0,2
103249,1324,6,completed,1,2
100263,1389,0,completed,1,1
100263,1588,1,completed,0,1
100263,1692,2,completed,0,1
100263,1390,3,completed,1,1
100263,1395,4,completed,1,1
103249,1333,7,completed,1,2
103249,1489,8,completed,0,2
103249,1334,9,completed,1,2
102278,182,5,completed,0,2
102278,1196,6,completed,1,2
102278,1251,7,completed,1,2
102278,1592,8,completed,0,2
102278,767,9,completed,0,2
100267,1389,0,completed,1,1
100267,1390,1,completed,1,1
100267,1589,2,completed,0,1
100267,1395,3,completed,1,1
100267,1403,4,completed,1,1
102273,1090,0,completed,1,1
102273,1091,1,completed,1,1
102273,50,2,completed,0,1
102273,227,3,completed,0,1
102273,1107,4,completed,0,1
103257,552,5,completed,0,2
103257,1059,6,completed,0,2
103249,1314,0,completed,1,1
103249,1315,1,completed,1,1
103249,386,2,completed,0,1
103249,552,3,completed,0,1
103249,1329,4,completed,1,1
103257,1396,7,completed,1,2
103257,1439,8,completed,0,2
103257,1393,9,completed,1,2
103258,1580,5,completed,0,2
103258,1392,6,completed,0,2
103258,565,7,completed,0,2
103258,1323,8,completed,0,2
103258,480,9,completed,0,2
103263,702,5,completed,0,2
103263,486,6,completed,0,2
101266,1318,5,completed,1,2
101266,1330,6,completed,1,2
102285,1282,5,completed,1,2
102285,1290,6,completed,1,2
102285,1283,7,completed,1,2
103263,1107,7,completed,0,2
103263,1049,8,completed,0,2
103263,766,9,completed,0,2
101266,249,7,completed,0,2
101266,1331,8,completed,1,2
101266,40,9,completed,0,2
102278,1248,0,completed,1,1
102278,1194,1,completed,1,1
102278,1099,2,completed,1,1
102278,1245,3,completed,1,1
102278,1246,4,completed,1,1
102285,866,8,completed,0,2
102285,1279,9,completed,1,2
101268,3,5,completed,0,2
101268,7,6,completed,0,2
103257,1388,0,completed,1,1
103257,1389,1,completed,1,1
103257,1390,2,completed,1,1
103257,1402,3,completed,1,1
103257,1391,4,completed,1,1
101268,247,7,completed,0,2
101268,656,8,completed,0,2
101268,4,9,completed,0,2
103258,1587,0,completed,0,1
103258,1090,1,completed,1,1
103258,69,2,completed,0,1
103258,1091,3,completed,1,1
103258,656,4,completed,0,1
101266,1671,0,completed,0,1
101266,1092,1,completed,0,1
101266,1314,2,completed,1,1
101266,1316,3,completed,1,1
101266,71,4,completed,0,1
103263,1090,0,completed,1,1
103263,1091,1,completed,1,1
103263,385,2,completed,0,1
103263,1281,3,completed,0,1
103263,474,4,completed,0,1
100290,1391,5,completed,1,2
100290,1403,6,completed,1,2
100290,1396,7,completed,1,2
100290,1404,8,completed,1,2
101268,471,0,completed,0,1
101268,1671,1,completed,0,1
101268,1090,2,completed,1,1
101268,1683,3,completed,0,1
101268,1091,4,completed,1,1
101273,1672,5,completed,0,2
101273,222,6,completed,0,2
100290,866,9,completed,0,2
101273,1709,7,completed,0,2
101273,396,8,completed,0,2
101273,1099,9,completed,0,2
101275,1403,5,completed,1,2
101275,1396,6,completed,1,2
102285,1274,0,completed,1,1
102285,550,1,completed,0,1
102285,1275,2,completed,1,1
102285,1277,3,completed,1,1
102285,1289,4,completed,1,1
103275,1601,5,completed,0,2
103275,1194,6,completed,0,2
101275,1392,7,completed,1,2
101275,1055,8,completed,0,2
101275,171,9,completed,0,2
103275,1711,7,completed,0,2
103275,565,8,completed,0,2
103275,1283,9,completed,0,2
101278,1329,5,completed,1,2
101278,1322,6,completed,1,2
101273,861,0,completed,0,1
101273,220,1,completed,0,1
101273,1090,2,completed,1,1
101273,649,3,completed,0,1
101273,1091,4,completed,1,1
101278,1396,7,completed,0,2
101278,1330,8,completed,1,2
101278,1323,9,completed,1,2
101275,1388,0,completed,1,1
101275,1390,1,completed,1,1
101275,1402,2,completed,1,1
101275,1395,3,completed,1,1
101275,1391,4,completed,1,1
100290,1388,0,completed,1,1
100290,1248,1,completed,0,1
100290,1390,2,completed,1,1
100290,1402,3,completed,1,1
100290,1395,4,completed,1,1
103275,1090,0,completed,1,1
103275,2,1,completed,0,1
103275,1091,2,completed,1,1
103275,1402,3,completed,0,1
103275,19,4,completed,0,1
100299,236,5,completed,0,2
100299,249,6,completed,0,2
100299,1393,7,completed,0,2
100299,1487,8,completed,0,2
101282,223,5,completed,0,2
101282,486,6,completed,0,2
100299,1324,9,completed,1,2
101278,1314,0,completed,1,1
101278,1315,1,completed,1,1
101278,762,2,completed,0,1
101278,1316,3,completed,1,1
101278,1321,4,completed,1,1
101282,765,7,completed,0,2
101282,999,8,completed,0,2
101282,1486,9,completed,0,2
100303,1277,5,completed,0,2
100303,262,6,completed,0,2
100303,52,7,completed,0,2
100303,1432,8,completed,0,2
100303,59,9,completed,0,2
101282,220,0,completed,0,1
101282,1090,1,completed,1,1
101282,1052,2,completed,0,1
101282,1091,3,completed,1,1
101282,396,4,completed,0,1
102316,1054,5,completed,0,2
102316,1289,6,completed,1,2
102316,397,7,completed,0,2
100299,1314,0,completed,1,1
100299,1707,1,completed,0,1
100299,550,2,completed,0,1
100299,1315,3,completed,1,1
100299,1322,4,completed,1,1
101290,1323,5,completed,1,2
101290,1319,6,completed,1,2
102316,708,8,completed,0,2
102316,1291,9,completed,1,2
102318,764,5,completed,0,2
102318,1282,6,completed,1,2
102318,56,7,completed,0,2
101290,1487,7,completed,0,2
101290,1320,8,completed,1,2
101290,28,9,completed,0,2
102318,1290,8,completed,1,2
102318,1283,9,completed,1,2
102320,1290,5,completed,1,2
102320,1283,6,completed,1,2
102320,1700,7,completed,0,2
100303,1090,0,completed,1,1
100303,1275,1,completed,0,1
100303,1091,2,completed,1,1
100303,1601,3,completed,0,1
100303,663,4,completed,0,1
101293,1193,5,completed,0,2
101293,997,6,completed,0,2
102320,1688,8,completed,0,2
102320,771,9,completed,0,2
101293,19,7,completed,0,2
101293,1321,8,completed,0,2
101293,1054,9,completed,0,2
103297,1246,5,completed,0,2
103297,1592,6,completed,0,2
101290,1314,0,completed,1,1
101290,1315,1,completed,1,1
101290,1328,2,completed,1,1
101290,29,3,completed,0,1
101290,244,4,completed,0,1
103297,1405,7,completed,0,2
103297,1465,8,completed,0,2
103297,11,9,completed,0,2
102316,22,0,completed,0,1
102316,240,1,completed,0,1
102316,1274,2,completed,1,1
102316,1193,3,completed,0,1
102316,1277,4,completed,1,1
103300,25,5,completed,0,2
103300,1431,6,completed,0,2
101293,1477,0,completed,0,1
101293,1090,1,completed,1,1
101293,1672,2,completed,0,1
101293,1091,3,completed,1,1
101293,385,4,completed,0,1
102318,240,0,completed,0,1
102318,1274,1,completed,1,1
102318,1275,2,completed,1,1
102318,1281,3,completed,1,1
102318,71,4,completed,0,1
103300,255,7,completed,0,2
103300,394,8,completed,0,2
103300,1259,9,completed,1,2
100323,1277,5,completed,1,2
100323,1396,6,completed,0,2
100323,714,7,completed,0,2
100323,1290,8,completed,1,2
102320,1274,0,completed,1,1
102320,240,1,completed,0,1
102320,1281,2,completed,1,1
102320,1277,3,completed,1,1
102320,1282,4,completed,1,1
102331,24,5,completed,0,2
102331,180,6,completed,0,2
102331,775,7,completed,0,2
103297,1090,0,completed,1,1
103297,1091,1,completed,1,1
103297,478,2,completed,0,1
103297,1463,3,completed,0,1
103297,1485,4,completed,0,1
100323,1471,9,completed,0,2
102331,906,8,completed,0,2
102331,267,9,completed,0,2
103307,1277,5,completed,1,2
103307,1290,6,completed,1,2
100325,1678,5,completed,0,2
100325,1395,6,completed,1,2
100325,1391,7,completed,1,2
100325,1403,8,completed,1,2
101306,1390,5,completed,0,2
101306,223,6,completed,0,2
103307,1283,7,completed,1,2
103307,1279,8,completed,1,2
103307,1393,9,completed,0,2
100325,1396,9,completed,1,2
101306,1674,7,completed,0,2
101306,397,8,completed,0,2
101306,769,9,completed,0,2
103300,284,0,completed,0,1
103300,1242,1,completed,1,1
103300,1243,2,completed,1,1
103300,650,3,completed,0,1
103300,253,4,completed,0,1
100323,1274,0,completed,1,1
100323,1671,1,completed,0,1
100323,1275,2,completed,1,1
100323,1281,3,completed,1,1
100323,1584,4,completed,0,1
101306,1090,0,completed,1,1
101306,1683,1,completed,0,1
101306,1093,2,completed,0,1
101306,1091,3,completed,1,1
101306,1589,4,completed,0,1
103307,1274,0,completed,1,1
103307,167,1,completed,0,1
103307,1275,2,completed,1,1
103307,1589,3,completed,0,1
103307,1281,4,completed,1,1
102331,1090,0,completed,1,1
102331,1091,1,completed,1,1
102331,1248,2,completed,0,1
102331,204,3,completed,0,1
102331,985,4,completed,0,1
100325,1388,0,completed,1,1
100325,1052,1,completed,0,1
100325,1389,2,completed,1,1
100325,1094,3,completed,0,1
100325,1390,4,completed,1,1
101329,1249,5,completed,1,2
101329,8,6,completed,0,2
101329,1250,7,completed,1,2
101329,1102,8,completed,1,2
101329,1103,9,completed,1,2
101336,1391,5,completed,1,2
101336,1396,6,completed,1,2
102363,1318,5,completed,1,2
102363,1323,6,completed,1,2
102363,1098,7,completed,0,2
101329,1193,0,completed,1,1
101329,261,1,completed,0,1
101329,396,2,completed,0,1
101329,1099,3,completed,1,1
101329,12,4,completed,0,1
101336,1392,7,completed,1,2
101336,1404,8,completed,1,2
101336,1486,9,completed,0,2
102363,1326,8,completed,1,2
102363,1334,9,completed,1,2
102365,1277,5,completed,1,2
102365,1054,6,completed,0,2
102365,1282,7,completed,1,2
102365,1283,8,completed,1,2
102365,1279,9,completed,1,2
100352,557,5,completed,0,2
100352,1396,6,completed,0,2
100352,267,7,completed,0,2
100352,714,8,completed,0,2
102368,1390,5,completed,1,2
102368,1065,6,completed,0,2
102368,1395,7,completed,1,2
103339,267,5,completed,0,2
103339,64,6,completed,0,2
100352,170,9,completed,0,2
101336,1388,0,completed,1,1
101336,1389,1,completed,1,1
101336,1390,2,completed,1,1
101336,1402,3,completed,1,1
101336,62,4,completed,0,1
102368,1391,8,completed,1,2
102368,1403,9,completed,1,2
102369,1484,5,completed,0,2
102369,262,6,completed,0,2
102369,1277,7,completed,0,2
103339,1680,7,completed,0,2
103339,866,8,completed,0,2
103339,1102,9,completed,0,2
103340,387,5,completed,0,2
103340,1290,6,completed,0,2
102369,26,8,completed,0,2
102369,1439,9,completed,0,2
103340,77,7,completed,0,2
103340,1681,8,completed,0,2
103340,716,9,completed,0,2
102363,1314,0,completed,1,1
102363,1315,1,completed,1,1
102363,222,2,completed,0,1
102363,1329,3,completed,1,1
102363,991,4,completed,0,1
101347,1391,5,completed,1,2
101347,1396,6,completed,1,2
101347,1392,7,completed,1,2
101347,1404,8,completed,1,2
101347,1290,9,completed,0,2
102365,240,0,completed,0,1
102365,6,1,completed,0,1
102365,1275,2,completed,1,1
102365,1065,3,completed,0,1
102365,1281,4,completed,1,1
103339,1090,0,completed,1,1
103339,1691,1,completed,0,1
103339,1091,2,completed,1,1
103339,403,3,completed,0,1
103339,914,4,completed,0,1
100352,1090,0,completed,1,1
100352,1091,1,completed,1,1
100352,1692,2,completed,0,1
100352,204,3,completed,0,1
100352,1066,4,completed,0,1
103340,1090,0,completed,1,1
103340,240,1,completed,0,1
103340,1091,2,completed,1,1
103340,474,3,completed,0,1
103340,986,4,completed,0,1
102368,202,0,completed,0,1
102368,1388,1,completed,1,1
102368,259,2,completed,0,1
102368,1389,3,completed,1,1
102368,1248,4,completed,0,1
102369,1090,0,completed,1,1
102369,1091,1,completed,1,1
102369,62,2,completed,0,1
102369,227,3,completed,0,1
102369,1430,4,completed,0,1
101347,1388,0,completed,1,1
101347,1389,1,completed,1,1
101347,1390,2,completed,1,1
101347,216,3,completed,0,1
101347,1395,4,completed,1,1
101358,1403,5,completed,1,2
101358,1392,6,completed,1,2
101358,1404,7,completed,1,2
101358,182,8,completed,0,2
101358,249,9,completed,0,2
103359,1281,5,completed,1,2
103359,656,6,completed,0,2
100373,768,5,completed,0,2
100373,776,6,completed,0,2
100373,299,7,completed,0,2
100373,557,8,completed,0,2
101358,1388,0,completed,1,1
101358,1389,1,completed,1,1
101358,1402,2,completed,1,1
101358,997,3,completed,0,1
101358,1391,4,completed,1,1
102390,1458,5,completed,0,2
102390,1391,6,completed,1,2
102390,1403,7,completed,1,2
103359,1289,7,completed,1,2
103359,1282,8,completed,1,2
103359,1585,9,completed,0,2
100373,907,9,completed,0,2
102390,1396,8,completed,1,2
102390,1392,9,completed,1,2
102392,1329,5,completed,1,2
102392,387,6,completed,0,2
102392,657,7,completed,0,2
102392,1038,8,completed,0,2
102392,1318,9,completed,1,2
103367,254,5,completed,0,2
103367,1485,6,completed,0,2
100379,1330,5,completed,1,2
100379,1432,6,completed,0,2
100379,1331,7,completed,1,2
100379,1324,8,completed,1,2
103359,1090,0,completed,0,1
103359,1274,1,completed,1,1
103359,1050,2,completed,0,1
103359,1275,3,completed,1,1
103359,1402,4,completed,0,1
103367,557,7,completed,0,2
103367,479,8,completed,0,2
103367,255,9,completed,0,2
100379,1332,9,completed,1,2
102396,1277,5,completed,0,2
102396,1329,6,completed,1,2
102396,1330,7,completed,1,2
100373,1090,0,completed,1,1
100373,1091,1,completed,1,1
100373,1708,2,completed,0,1
100373,1094,3,completed,0,1
100373,1457,4,completed,0,1
102396,1323,8,completed,1,2
102396,909,9,completed,0,2
101376,1201,5,completed,1,2
101376,1247,6,completed,1,2
102390,167,0,completed,0,1
102390,1389,1,completed,1,1
102390,1479,2,completed,0,1
102390,1390,3,completed,1,1
102390,1402,4,completed,1,1
102399,1253,5,completed,1,2
102399,1262,6,completed,1,2
102399,1212,7,completed,1,2
101376,257,7,completed,0,2
101376,86,8,completed,0,2
101376,238,9,completed,0,2
102399,1255,8,completed,1,2
102399,1115,9,completed,1,2
102392,1692,0,completed,0,1
102392,650,1,completed,0,1
102392,985,2,completed,0,1
102392,1328,3,completed,1,1
102392,169,4,completed,0,1
103367,1090,0,completed,1,1
103367,1091,1,completed,1,1
103367,551,2,completed,0,1
103367,75,3,completed,0,1
103367,713,4,completed,0,1
100379,1316,0,completed,1,1
100379,1686,1,completed,0,1
100379,1329,2,completed,1,1
100379,76,3,completed,0,1
100379,1322,4,completed,1,1
101376,1692,0,completed,0,1
101376,1578,1,completed,0,1
101376,1245,2,completed,1,1
101376,206,3,completed,0,1
101376,1196,4,completed,1,1
101381,999,5,completed,0,2
101381,480,6,completed,0,2
103381,286,5,completed,0,2
103381,551,6,completed,0,2
101381,65,7,completed,0,2
101381,15,8,completed,0,2
101381,40,9,completed,0,2
101382,24,5,completed,0,2
101382,1491,6,completed,0,2
102396,68,0,completed,0,1
102396,1314,1,completed,1,1
102396,403,2,completed,0,1
102396,1328,3,completed,1,1
102396,1321,4,completed,1,1
103381,173,7,completed,0,2
103381,57,8,completed,0,2
103381,269,9,completed,0,2
100392,663,5,completed,0,2
100392,764,6,completed,0,2
100392,702,7,completed,0,2
100392,1329,8,completed,0,2
101382,273,7,completed,0,2
101382,1256,8,completed,0,2
101382,663,9,completed,0,2
100392,486,9,completed,0,2
102399,1705,0,completed,0,1
102399,1716,1,completed,0,1
102399,489,2,completed,0,1
102399,1702,3,completed,0,1
102399,994,4,completed,0,1
103385,714,5,completed,0,2
103385,1427,6,completed,0,2
101385,286,5,completed,0,2
101385,50,6,completed,0,2
103385,765,7,completed,0,2
103385,1331,8,completed,1,2
103385,1320,9,completed,1,2
101381,1,0,completed,0,1
101381,1090,1,completed,1,1
101381,1588,2,completed,0,1
101381,1091,3,completed,1,1
101381,1322,4,completed,0,1
101385,173,7,completed,0,2
101385,1391,8,completed,0,2
101385,393,9,completed,0,2
101387,266,5,completed,0,2
101387,1329,6,completed,1,2
101382,1090,0,completed,1,1
101382,1091,1,completed,1,1
101382,472,2,completed,0,1
101382,1457,3,completed,0,1
101382,204,4,completed,0,1
101387,998,7,completed,0,2
101387,263,8,completed,0,2
101387,1330,9,completed,1,2
103381,1090,0,completed,1,1
103381,1242,1,completed,0,1
103381,1577,2,completed,0,1
103381,649,3,completed,0,1
103381,1091,4,completed,1,1
102415,478,5,completed,0,2
102415,1199,6,completed,0,2
102415,1391,7,completed,1,2
100399,1390,5,completed,1,2
100399,286,6,completed,0,2
100399,1402,7,completed,1,2
100399,173,8,completed,0,2
102415,1403,8,completed,1,2
102415,1049,9,completed,0,2
100392,1090,0,completed,1,1
100392,1091,1,completed,1,1
100392,69,2,completed,0,1
100392,1053,3,completed,0,1
100392,247,4,completed,0,1
100399,1391,9,completed,1,2
101385,1090,0,completed,1,1
101385,1275,1,completed,0,1
101385,1091,2,completed,1,1
101385,1692,3,completed,0,1
101385,705,4,completed,0,1
101392,1390,5,completed,0,2
101392,1690,6,completed,0,2
103385,1314,0,completed,1,1
103385,1315,1,completed,1,1
103385,1673,2,completed,0,1
103385,62,3,completed,0,1
103385,1328,4,completed,1,1
101387,284,0,completed,0,1
101387,1242,1,completed,0,1
101387,1315,2,completed,1,1
101387,24,3,completed,0,1
101387,1316,4,completed,1,1
101392,1042,7,completed,0,2
101392,76,8,completed,0,2
101392,907,9,completed,0,2
100402,1281,5,completed,1,2
100402,1277,6,completed,1,2
100402,1282,7,completed,1,2
100402,1283,8,completed,1,2
100402,1323,9,completed,0,2
101398,234,5,completed,0,2
101398,1426,6,completed,0,2
103400,1721,5,completed,0,2
103400,1249,6,completed,1,2
